NSE,date
21853.1,25/03/2021
22199.13,26/03/2021
22199.13,27/03/2021
22199.13,28/03/2021
22199.13,29/03/2021
22767.07,30/03/2021
22874.03,31/03/2021
23408.44,01/04/2021
23408.44,02/04/2021
23408.44,03/04/2021
23408.44,04/04/2021
23398.22,05/04/2021
23756.57,06/04/2021
23812.47,07/04/2021
23820.08,08/04/2021
24091.07,09/04/2021
24091.07,10/04/2021
24091.07,11/04/2021
22856.35,12/04/2021
23141.5,13/04/2021
23141.5,14/04/2021
23309.09,15/04/2021
23716.46,16/04/2021
23716.46,17/04/2021
23716.46,18/04/2021
23503.38,19/04/2021
23584.73,20/04/2021
23584.73,21/04/2021
23708.88,22/04/2021
23649.95,23/04/2021
23649.95,24/04/2021
23649.95,25/04/2021
23769.37,26/04/2021
24107.35,27/04/2021
24161.41,28/04/2021
24164.56,29/04/2021
23910.38,30/04/2021
23910.38,01/05/2021
23910.38,02/05/2021
24289.77,03/05/2021
24210.15,04/05/2021
24459.45,05/05/2021
24803.77,06/05/2021
24616.36,07/05/2021
24616.36,08/05/2021
24616.36,09/05/2021
24695.83,10/05/2021
24850.34,11/05/2021
24575.69,12/05/2021
24575.69,13/05/2021
24018.49,14/05/2021
24018.49,15/05/2021
24018.49,16/05/2021
24590.46,17/05/2021
25077.76,18/05/2021
24985.29,19/05/2021
25027.54,20/05/2021
25147.55,21/05/2021
25147.55,22/05/2021
25147.55,23/05/2021
25233.3,24/05/2021
25100.56,25/05/2021
25254.22,26/05/2021
25347.49,27/05/2021
25211.91,28/05/2021
25211.91,29/05/2021
25211.91,30/05/2021
25398.02,31/05/2021
25736.01,01/06/2021
26438.08,02/06/2021
26823.4,03/06/2021
27095.57,04/06/2021
27095.57,05/06/2021
27095.57,06/06/2021
27149.96,07/06/2021
27384.82,08/06/2021
27082.76,09/06/2021
27433.28,10/06/2021
27540.91,11/06/2021
27540.91,12/06/2021
27540.91,13/06/2021
27229.37,14/06/2021
27229.92,15/06/2021
26783.07,16/06/2021
26333.8,17/06/2021
26241.41,18/06/2021
26241.41,19/06/2021
26241.41,20/06/2021
26485.4,21/06/2021
26609.15,22/06/2021
26345.2,23/06/2021
26186.52,24/06/2021
26370,25/06/2021
26370,26/06/2021
26370,27/06/2021
26431.74,28/06/2021
26309.8,29/06/2021
26513.21,30/06/2021
26388.82,01/07/2021
26494.82,02/07/2021
26494.82,03/07/2021
26494.82,04/07/2021
26464.6,05/07/2021
26418.68,06/07/2021
26529.33,07/07/2021
26413.92,08/07/2021
26558.76,09/07/2021
26558.76,10/07/2021
26558.76,11/07/2021
26609.48,12/07/2021
26633.68,13/07/2021
26760.7,14/07/2021
27018.19,15/07/2021
26969.76,16/07/2021
26969.76,17/07/2021
26969.76,18/07/2021
26730.98,19/07/2021
26434.6,20/07/2021
26434.6,21/07/2021
26749.17,22/07/2021
26992.73,23/07/2021
26992.73,24/07/2021
26992.73,25/07/2021
27108.44,26/07/2021
26986.49,27/07/2021
26871.88,28/07/2021
27238.11,29/07/2021
27539.54,30/07/2021
27539.54,31/07/2021
27539.54,01/08/2021
27846.88,02/08/2021
27959.99,03/08/2021
27706.9,04/08/2021
27904.07,05/08/2021
27931,06/08/2021
27931,07/08/2021
27931,08/08/2021
27761.66,09/08/2021
27399.66,10/08/2021
27370.93,11/08/2021
27767.46,12/08/2021
27772.89,13/08/2021
27772.89,14/08/2021
27772.89,15/08/2021
27799.78,16/08/2021
28110.27,17/08/2021
28190.54,18/08/2021
28190.54,19/08/2021
27757.59,20/08/2021
27757.59,21/08/2021
27757.59,22/08/2021
27621.68,23/08/2021
28002.9,24/08/2021
28133.78,25/08/2021
28176.1,26/08/2021
28556.88,27/08/2021
28556.88,28/08/2021
28556.88,29/08/2021
29098.77,30/08/2021
29322.23,31/08/2021
29430.46,01/09/2021
29740.36,02/09/2021
29871.13,03/09/2021
29871.13,04/09/2021
29871.13,05/09/2021
29990.83,06/09/2021
29945.18,07/09/2021
30024.66,08/09/2021
30153.82,09/09/2021
30153.82,10/09/2021
30153.82,11/09/2021
30153.82,12/09/2021
30370.67,13/09/2021
30564.36,14/09/2021
31050.94,15/09/2021
31221.2,16/09/2021
30865.28,17/09/2021
30865.28,18/09/2021
30865.28,19/09/2021
30336.11,20/09/2021
30520.56,21/09/2021
30716.39,22/09/2021
31097.93,23/09/2021
30943.56,24/09/2021
30943.56,25/09/2021
30943.56,26/09/2021
30667.19,27/09/2021
30348.5,28/09/2021
30700.03,29/09/2021
30970.77,30/09/2021
30981.57,01/10/2021
30981.57,02/10/2021
30981.57,03/10/2021
31537.5,04/10/2021
31756.2,05/10/2021
31693.13,06/10/2021
32216.15,07/10/2021
32484.51,08/10/2021
32484.51,09/10/2021
32484.51,10/10/2021
32518.68,11/10/2021
32490.34,12/10/2021
33229.38,13/10/2021
33574.79,14/10/2021
33574.79,15/10/2021
33574.79,16/10/2021
33574.79,17/10/2021
33954.37,18/10/2021
33340.34,19/10/2021
32589.14,20/10/2021
32169.41,21/10/2021
31776.35,22/10/2021
31776.35,23/10/2021
31776.35,24/10/2021
31318.31,25/10/2021
31927.58,26/10/2021
32052.91,27/10/2021
31409.64,28/10/2021
31389.96,29/10/2021
31389.96,30/10/2021
31389.96,31/10/2021
31918.88,01/11/2021
32128.42,02/11/2021
31989.43,03/11/2021
32270.35,04/11/2021
32270.35,05/11/2021
32270.35,06/11/2021
32270.35,07/11/2021
32648.65,08/11/2021
33012.49,09/11/2021
32969.47,10/11/2021
32873.25,11/11/2021
33048.97,12/11/2021
33048.97,13/11/2021
33048.97,14/11/2021
33198.18,15/11/2021
33161.26,16/11/2021
33094.7,17/11/2021
32496.48,18/11/2021
32496.48,19/11/2021
32496.48,20/11/2021
32496.48,21/11/2021
31541.49,22/11/2021
32135.59,23/11/2021
31937.07,24/11/2021
32050.2,25/11/2021
30887.89,26/11/2021
30887.89,27/11/2021
30887.89,28/11/2021
30578.72,29/11/2021
30807.11,30/11/2021
31239.26,01/12/2021
31826.28,02/12/2021
31638.05,03/12/2021
31638.05,04/12/2021
31638.05,05/12/2021
31017.16,06/12/2021
31480.09,07/12/2021
32045.11,08/12/2021
32288.07,09/12/2021
32526.88,10/12/2021
32526.88,11/12/2021
32526.88,12/12/2021
32565.17,13/12/2021
32625.49,14/12/2021
32455.61,15/12/2021
32410.29,16/12/2021
31805.1,17/12/2021
31805.1,18/12/2021
31805.1,19/12/2021
30556.47,20/12/2021
30995.61,21/12/2021
31569.09,22/12/2021
31818.9,23/12/2021
31558.78,24/12/2021
31558.78,25/12/2021
31558.78,26/12/2021
31723.09,27/12/2021
32081.01,28/12/2021
32081.83,29/12/2021
32110.59,30/12/2021
32443.21,31/12/2021
32443.21,01/01/2022
32443.21,02/01/2022
32799.75,03/01/2022
32912.27,04/01/2022
32629.26,05/01/2022
32482.99,06/01/2022
32657.65,07/01/2022
32657.65,08/01/2022
32657.65,09/01/2022
32711.76,10/01/2022
32741.11,11/01/2022
33163.14,12/01/2022
33412.87,13/01/2022
33433.45,14/01/2022
33433.45,15/01/2022
33433.45,16/01/2022
33569.03,17/01/2022
32916.36,18/01/2022
32871.22,19/01/2022
32991.09,20/01/2022
32169.78,21/01/2022
32169.78,22/01/2022
32169.78,23/01/2022
30892.92,24/01/2022
31224.73,25/01/2022
31224.73,26/01/2022
30525.26,27/01/2022
31124.69,28/01/2022
31124.69,29/01/2022
31124.69,30/01/2022
31750.24,31/01/2022
31959.5,01/02/2022
32260.04,02/02/2022
31818.88,03/02/2022
31684.44,04/02/2022
31684.44,05/02/2022
31684.44,06/02/2022
31431.85,07/02/2022
31143.48,08/02/2022
31611.13,09/02/2022
31669.5,10/02/2022
30868.58,11/02/2022
30868.58,12/02/2022
30868.58,13/02/2022
29761.95,14/02/2022
30603.59,15/02/2022
30506.38,16/02/2022
30432.95,17/02/2022
30232.93,18/02/2022
30232.93,19/02/2022
30232.93,20/02/2022
30011.2,21/02/2022
29881.39,22/02/2022
29934.73,23/02/2022
28306.47,24/02/2022
29587.71,25/02/2022
29587.71,26/02/2022
29587.71,27/02/2022
29880.02,28/02/2022
29880.02,01/03/2022
29833.53,02/03/2022
29905.64,03/03/2022
29338.37,04/03/2022
29338.37,05/03/2022
29338.37,06/03/2022
28727.97,07/03/2022
29088.85,08/03/2022
29666.61,09/03/2022
29967.44,10/03/2022
30078.11,11/03/2022
30078.11,12/03/2022
30078.11,13/03/2022
30270.93,14/03/2022
29906.58,15/03/2022
30478.36,16/03/2022
30757.75,17/03/2022
30757.75,18/03/2022
30757.75,19/03/2022
30757.75,20/03/2022
30782.54,21/03/2022
30884.37,22/03/2022
30968.61,23/03/2022
31196.24,24/03/2022
31236.13,25/03/2022
31236.13,26/03/2022
31236.13,27/03/2022
31226.22,28/03/2022
31401.04,29/03/2022
31976.66,30/03/2022
31916.98,31/03/2022
32067.26,01/04/2022
32067.26,02/04/2022
32067.26,03/04/2022
32446.91,04/04/2022
33006.82,05/04/2022
32889.39,06/04/2022
32530.5,07/04/2022
32760.15,08/04/2022
32760.15,09/04/2022
32760.15,10/04/2022
32744.94,11/04/2022
32133.77,12/04/2022
32123.97,13/04/2022
32123.97,14/04/2022
32123.97,15/04/2022
32123.97,16/04/2022
32123.97,17/04/2022
31534.69,18/04/2022
30996.6,19/04/2022
31186.24,20/04/2022
31587.11,21/04/2022
31472.7,22/04/2022
31472.7,23/04/2022
31472.7,24/04/2022
30940.97,25/04/2022
31187.41,26/04/2022
31032.2,27/04/2022
31222.68,28/04/2022
31116.15,29/04/2022
31116.15,30/04/2022
31116.15,01/05/2022
30770.65,02/05/2022
30770.65,03/05/2022
30260.02,04/05/2022
30386.01,05/05/2022
29670.58,06/05/2022
29670.58,07/05/2022
29670.58,08/05/2022
29087.93,09/05/2022
28432.5,10/05/2022
28278.02,11/05/2022
27684.25,12/05/2022
28077.6,13/05/2022
28077.6,14/05/2022
28077.6,15/05/2022
28377.19,16/05/2022
29141.12,17/05/2022
29197.98,18/05/2022
28361.05,19/05/2022
28856.33,20/05/2022
28856.33,21/05/2022
28856.33,22/05/2022
28744.25,23/05/2022
28532.86,24/05/2022
27724.62,25/05/2022
27954.97,26/05/2022
28428.98,27/05/2022
28428.98,28/05/2022
28428.98,29/05/2022
29191.55,30/05/2022
29340.31,31/05/2022
29454.1,01/06/2022
29575.02,02/06/2022
29097.98,03/06/2022
29097.98,04/06/2022
29097.98,05/06/2022
29080.87,06/06/2022
28856.89,07/06/2022
28627.23,08/06/2022
28829.21,09/06/2022
28644.65,10/06/2022
28644.65,11/06/2022
28644.65,12/06/2022
27839.74,13/06/2022
27809.04,14/06/2022
27881.44,15/06/2022
27183.32,16/06/2022
26968.65,17/06/2022
26968.65,18/06/2022
26968.65,19/06/2022
26305.22,20/06/2022
27050.18,21/06/2022
26652.41,22/06/2022
27083.02,23/06/2022
27354.18,24/06/2022
27354.18,25/06/2022
27354.18,26/06/2022
27809.83,27/06/2022
27953.13,28/06/2022
27909.6,29/06/2022
27613.82,30/06/2022
27500.57,01/07/2022
27500.57,02/07/2022
27500.57,03/07/2022
27746.41,04/07/2022
27808.69,05/07/2022
28259.07,06/07/2022
28638.3,07/07/2022
28697.88,08/07/2022
28697.88,09/07/2022
28697.88,10/07/2022
28948.72,11/07/2022
28772.1,12/07/2022
28796.38,13/07/2022
28763.13,14/07/2022
29041.07,15/07/2022
29041.07,16/07/2022
29041.07,17/07/2022
29414.2,18/07/2022
29686.04,19/07/2022
29747.55,20/07/2022
30145.14,21/07/2022
30182.07,22/07/2022
30182.07,23/07/2022
30182.07,24/07/2022
30311.24,25/07/2022
29971.41,26/07/2022
30083.07,27/07/2022
30345.32,28/07/2022
30767,29/07/2022
30767,30/07/2022
30767,31/07/2022
31122.65,01/08/2022
31201.9,02/08/2022
31174.98,03/08/2022
31342.2,04/08/2022
31493.87,05/08/2022
31493.87,06/08/2022
31493.87,07/08/2022
31823.07,08/08/2022
31823.07,09/08/2022
31851.93,10/08/2022
32248.34,11/08/2022
32570.44,12/08/2022
32570.44,13/08/2022
32570.44,14/08/2022
32570.44,15/08/2022
33162.98,16/08/2022
33196.76,17/08/2022
33276.54,18/08/2022
32826.14,19/08/2022
32826.14,20/08/2022
32826.14,21/08/2022
32174.06,22/08/2022
32462.07,23/08/2022
32590.95,24/08/2022
32628.21,25/08/2022
32757.87,26/08/2022
32757.87,27/08/2022
32757.87,28/08/2022
32468.09,29/08/2022
33116.87,30/08/2022
33116.87,31/08/2022
33321.99,01/09/2022
33272.36,02/09/2022
33272.36,03/09/2022
33272.36,04/09/2022
33602.24,05/09/2022
33606.03,06/09/2022
33667.41,07/09/2022
33702.21,08/09/2022
33869.89,09/09/2022
33869.89,10/09/2022
33869.89,11/09/2022
34353.1,12/09/2022
34379.39,13/09/2022
34191.94,14/09/2022
34366.91,15/09/2022
33601.99,16/09/2022
33601.99,17/09/2022
33601.99,18/09/2022
33616.09,19/09/2022
34104.93,20/09/2022
34005.73,21/09/2022
34210.96,22/09/2022
33576.86,23/09/2022
33576.86,24/09/2022
33576.86,25/09/2022
32441.67,26/09/2022
32402.73,27/09/2022
32413.26,28/09/2022
32609.46,29/09/2022
33143.91,30/09/2022
33143.91,01/10/2022
33143.91,02/10/2022
32801.94,03/10/2022
33553.83,04/10/2022
33553.83,05/10/2022
34197.83,06/10/2022
34270.44,07/10/2022
34270.44,08/10/2022
34270.44,09/10/2022
33960.47,10/10/2022
33383.07,11/10/2022
33486.14,12/10/2022
33202.18,13/10/2022
33120.51,14/10/2022
33120.51,15/10/2022
33120.51,16/10/2022
33164.5,17/10/2022
33596.4,18/10/2022
33464.66,19/10/2022
33458.78,20/10/2022
33190.08,21/10/2022
33190.08,22/10/2022
33190.08,23/10/2022
33410.93,24/10/2022
33544.8,25/10/2022
33544.8,26/10/2022
33714.83,27/10/2022
33383.13,28/10/2022
33383.13,29/10/2022
33383.13,30/10/2022
33895.35,31/10/2022
34215.14,01/11/2022
34224.95,02/11/2022
34204.77,03/11/2022
34110.02,04/11/2022
34110.02,05/11/2022
34110.02,06/11/2022
34365,07/11/2022
34365,08/11/2022
34055.23,09/11/2022
33708.81,10/11/2022
33591.61,11/11/2022
33591.61,12/11/2022
33591.61,13/11/2022
33446.44,14/11/2022
33362.16,15/11/2022
33356.95,16/11/2022
33236.75,17/11/2022
33068.07,18/11/2022
33068.07,19/11/2022
33068.07,20/11/2022
33168.36,21/11/2022
33241.59,22/11/2022
33281.04,23/11/2022
33398.86,24/11/2022
33592.08,25/11/2022
33592.08,26/11/2022
33592.08,27/11/2022
33812.63,28/11/2022
33613.63,29/11/2022
33847.33,30/11/2022
34163.75,01/12/2022
34380.93,02/12/2022
34380.93,03/12/2022
34380.93,04/12/2022
34255.51,05/12/2022
34062.44,06/12/2022
33844.99,07/12/2022
33899.99,08/12/2022
33738.38,09/12/2022
33738.38,10/12/2022
33738.38,11/12/2022
33700.5,12/12/2022
33689.62,13/12/2022
33928.56,14/12/2022
33470.58,15/12/2022
32841.91,16/12/2022
32841.91,17/12/2022
32841.91,18/12/2022
32954.06,19/12/2022
32983.67,20/12/2022
32347.36,21/12/2022
32014.01,22/12/2022
30897.48,23/12/2022
30897.48,24/12/2022
30897.48,25/12/2022
31706.85,26/12/2022
31975.67,27/12/2022
32181.43,28/12/2022
32132.36,29/12/2022
32311.43,30/12/2022
32311.43,31/12/2022
32311.43,01/01/2023
32524.14,02/01/2023
32608.82,03/01/2023
32289.83,04/01/2023
32365.36,05/01/2023
32115.1,06/01/2023
32115.1,07/01/2023
32115.1,08/01/2023
32403.8,09/01/2023
32081.02,10/01/2023
32002.28,11/01/2023
31925.47,12/01/2023
32022.37,13/01/2023
32022.37,14/01/2023
32022.37,15/01/2023
32042.8,16/01/2023
31993.77,17/01/2023
32047.11,18/01/2023
31996.71,19/01/2023
31799.61,20/01/2023
31799.61,21/01/2023
31799.61,22/01/2023
31650.55,23/01/2023
31557.54,24/01/2023
31218.43,25/01/2023
31218.43,26/01/2023
30889.26,27/01/2023
30889.26,28/01/2023
30889.26,29/01/2023
30809.13,30/01/2023
31359.23,31/01/2023
31164.05,01/02/2023
31195.58,02/02/2023
31300.99,03/02/2023
31300.99,04/02/2023
31300.99,05/02/2023
31438.08,06/02/2023
31493.81,07/02/2023
31653.22,08/02/2023
31729.33,09/02/2023
31902.01,10/02/2023
31902.01,11/02/2023
31902.01,12/02/2023
31574.09,13/02/2023
31456.9,14/02/2023
31595.75,15/02/2023
31892.84,16/02/2023
31675.15,17/02/2023
31675.15,18/02/2023
31675.15,19/02/2023
31645.6,20/02/2023
31563.6,21/02/2023
31145.52,22/02/2023
31195.73,23/02/2023
31049.97,24/02/2023
31049.97,25/02/2023
31049.97,26/02/2023
30983.3,27/02/2023
31226.25,28/02/2023
31806.17,01/03/2023
31703.3,02/03/2023
31902.3,03/03/2023
31902.3,04/03/2023
31902.3,05/03/2023
32057.44,06/03/2023
32057.44,07/03/2023
32275.41,08/03/2023
32069.68,09/03/2023
31837.12,10/03/2023
31837.12,11/03/2023
31837.12,12/03/2023
31296.24,13/03/2023
31133.16,14/03/2023
31104.86,15/03/2023
30984.99,16/03/2023
31155.21,17/03/2023
31155.21,18/03/2023
31155.21,19/03/2023
30900.26,20/03/2023
31094.95,21/03/2023
31125.17,22/03/2023
31016.24,23/03/2023
30646,24/03/2023
30646,25/03/2023
30646,26/03/2023
30467.35,27/03/2023
30444.61,28/03/2023
31140.8,29/03/2023
31140.8,30/03/2023
31284.8,31/03/2023
31284.8,01/04/2023
31284.8,02/04/2023
31373.92,03/04/2023
31373.92,04/04/2023
31261.45,05/04/2023
31324.05,06/04/2023
31324.05,07/04/2023
31324.05,08/04/2023
31324.05,09/04/2023
31360.95,10/04/2023
31555.32,11/04/2023
31687.68,12/04/2023
31742.97,13/04/2023
31742.97,14/04/2023
31742.97,15/04/2023
31742.97,16/04/2023
32090.13,17/04/2023
32146.61,18/04/2023
32148.08,19/04/2023
32075.49,20/04/2023
31859.84,21/04/2023
31859.84,22/04/2023
31859.84,23/04/2023
32105.06,24/04/2023
32149.63,25/04/2023
32309.56,26/04/2023
32453.23,27/04/2023
32738.63,28/04/2023
32738.63,29/04/2023
32738.63,30/04/2023
32738.63,01/05/2023
33056.97,02/05/2023
33250.22,03/05/2023
33531.61,04/05/2023
33393.31,05/05/2023
33393.31,06/05/2023
33393.31,07/05/2023
33495.99,08/05/2023
33459.91,09/05/2023
33505.3,10/05/2023
33597.68,11/05/2023
33613.43,12/05/2023
33613.43,13/05/2023
33613.43,14/05/2023
33688.7,15/05/2023
33828.27,16/05/2023
33842.95,17/05/2023
33626.07,18/05/2023
33653.33,19/05/2023
33653.33,20/05/2023
33653.33,21/05/2023
33821.22,22/05/2023
33858.47,23/05/2023
33828.14,24/05/2023
33959.77,25/05/2023
34388.41,26/05/2023
34388.41,27/05/2023
34388.41,28/05/2023
34518.13,29/05/2023
34624.1,30/05/2023
34866.66,31/05/2023
34835.44,01/06/2023
35009.52,02/06/2023
35009.52,03/06/2023
35009.52,04/06/2023
35078.66,05/06/2023
35152.87,06/06/2023
35481.5,07/06/2023
35183,08/06/2023
35235.1,09/06/2023
35235.1,10/06/2023
35235.1,11/06/2023
35364.2,12/06/2023
35756.52,13/06/2023
35883.59,14/06/2023
35838.17,15/06/2023
36260.55,16/06/2023
36260.55,17/06/2023
36260.55,18/06/2023
36177.83,19/06/2023
36331.49,20/06/2023
36413.99,21/06/2023
36054.59,22/06/2023
35643.09,23/06/2023
35643.09,24/06/2023
35643.09,25/06/2023
35887.18,26/06/2023
36033.53,27/06/2023
36218.03,28/06/2023
36218.03,29/06/2023
36327.13,30/06/2023
36327.13,01/07/2023
36327.13,02/07/2023
36371.91,03/07/2023
36188.12,04/07/2023
36427.27,05/07/2023
36694.95,06/07/2023
36417.01,07/07/2023
36417.01,08/07/2023
36417.01,09/07/2023
36352.6,10/07/2023
36777.47,11/07/2023
36958.06,12/07/2023
36724.57,13/07/2023
36939.55,14/07/2023
36939.55,15/07/2023
36939.55,16/07/2023
37032.11,17/07/2023
37151.01,18/07/2023
37495.19,19/07/2023
37584.12,20/07/2023
37406.5,21/07/2023
37406.5,22/07/2023
37406.5,23/07/2023
37614.09,24/07/2023
37748.71,25/07/2023
37864.79,26/07/2023
38045.77,27/07/2023
38294.44,28/07/2023
38294.44,29/07/2023
38294.44,30/07/2023
38726.36,31/07/2023
38580.76,01/08/2023
38222.94,02/08/2023
38178.16,03/08/2023
38264.51,04/08/2023
38264.51,05/08/2023
38264.51,06/08/2023
38569.4,07/08/2023
38583.41,08/08/2023
38609.82,09/08/2023
38573.45,10/08/2023
38585.81,11/08/2023
38585.81,12/08/2023
38585.81,13/08/2023
38545.35,14/08/2023
38545.35,15/08/2023
38643.47,16/08/2023
38890.41,17/08/2023
38866.23,18/08/2023
38866.23,19/08/2023
38866.23,20/08/2023
39198.12,21/08/2023
39648.81,22/08/2023
39862.69,23/08/2023
39758,24/08/2023
39467.12,25/08/2023
39467.12,26/08/2023
39467.12,27/08/2023
39642.2,28/08/2023
39700.6,29/08/2023
40087.42,30/08/2023
40250.54,31/08/2023
40515.38,01/09/2023
40515.38,02/09/2023
40515.38,03/09/2023
41011.02,04/09/2023
41445.91,05/09/2023
41320.69,06/09/2023
41674.19,07/09/2023
42327.12,08/09/2023
42327.12,09/09/2023
42327.12,10/09/2023
42758.13,11/09/2023
41481.5,12/09/2023
41377.91,13/09/2023
41680.02,14/09/2023
41547.5,15/09/2023
41547.5,16/09/2023
41547.5,17/09/2023
41602.18,18/09/2023
41602.18,19/09/2023
41498.06,20/09/2023
41161.18,21/09/2023
41312.53,22/09/2023
41312.53,23/09/2023
41312.53,24/09/2023
41702.85,25/09/2023
41706.82,26/09/2023
42252.37,27/09/2023
41704.1,28/09/2023
42207.08,29/09/2023
42207.08,30/09/2023
42207.08,01/10/2023
42207.08,02/10/2023
42427.59,03/10/2023
41617.35,04/10/2023
41464.18,05/10/2023
41697.52,06/10/2023
41697.52,07/10/2023
41697.52,08/10/2023
41260.88,09/10/2023
41725.55,10/10/2023
42032.13,11/10/2023
42140.65,12/10/2023
42167.97,13/10/2023
42167.97,14/10/2023
42167.97,15/10/2023
42317.37,16/10/2023
42499.88,17/10/2023
42145.04,18/10/2023
42074.21,19/10/2023
41820.81,20/10/2023
41820.81,21/10/2023
41820.81,22/10/2023
40807.79,23/10/2023
40807.79,24/10/2023
40517.27,25/10/2023
39967.46,26/10/2023
40739.77,27/10/2023
40739.77,28/10/2023
40739.77,29/10/2023
40868.56,30/10/2023
40981.83,31/10/2023
40876.02,01/11/2023
41500.6,02/11/2023
41688.47,03/11/2023
41688.47,04/11/2023
41688.47,05/11/2023
41950.96,06/11/2023
42365.05,07/11/2023
42754.64,08/11/2023
42914.05,09/11/2023
43147.4,10/11/2023
43147.4,11/11/2023
43467.28,12/11/2023
43674.45,13/11/2023
43674.45,14/11/2023
43952.73,15/11/2023
44198.63,16/11/2023
44392.56,17/11/2023
44392.56,18/11/2023
44392.56,19/11/2023
44510.84,20/11/2023
44411.3,21/11/2023
44949.64,22/11/2023
44897.65,23/11/2023
44769.84,24/11/2023
44769.84,25/11/2023
44769.84,26/11/2023
44769.84,27/11/2023
44874.62,28/11/2023
45324.54,29/11/2023
45797.11,30/11/2023
46599.3,01/12/2023
46599.3,02/12/2023
46599.3,03/12/2023
47432.85,04/12/2023
47523.96,05/12/2023
47451.66,06/12/2023
47593.14,07/12/2023
47640.18,08/12/2023
47640.18,09/12/2023
47640.18,10/12/2023
48166.18,11/12/2023
48034.58,12/12/2023
48991.52,13/12/2023
49367.58,14/12/2023
49222.17,15/12/2023
49222.17,16/12/2023
49222.17,17/12/2023
49273.21,18/12/2023
49048.33,19/12/2023
47550.65,20/12/2023
48103.12,21/12/2023
48353.06,22/12/2023
48353.06,23/12/2023
48353.06,24/12/2023
48353.06,25/12/2023
48624.6,26/12/2023
48683.59,27/12/2023
48700.34,28/12/2023
48941.47,29/12/2023
48941.47,30/12/2023
48941.47,31/12/2023
49205.47,01/01/2024
49245.97,02/01/2024
49369.62,03/01/2024
50267.08,04/01/2024
50381.73,05/01/2024
50381.73,06/01/2024
50381.73,07/01/2024
50164.9,08/01/2024
50145.7,09/01/2024
50209,10/01/2024
50057.55,11/01/2024
50320.05,12/01/2024
50320.05,13/01/2024
50320.05,14/01/2024
50811.35,15/01/2024
50755.2,16/01/2024
50334.95,17/01/2024
50279.15,18/01/2024
51457.8,19/01/2024
51631.35,20/01/2024
51631.35,21/01/2024
51631.35,22/01/2024
50061.95,23/01/2024
51166.75,24/01/2024
51111.7,25/01/2024
51111.7,26/01/2024
51111.7,27/01/2024
51111.7,28/01/2024
51964.25,29/01/2024
51772.45,30/01/2024
52673.45,31/01/2024
52171.75,01/02/2024
52676.55,02/02/2024
52676.55,03/02/2024
52676.55,04/02/2024
53040.55,05/02/2024
53423.75,06/02/2024
53720.85,07/02/2024
53841.25,08/02/2024
52915.35,09/02/2024
52915.35,10/02/2024
52915.35,11/02/2024
51353.7,12/02/2024
51511,13/02/2024
51922.05,14/02/2024
52604.1,15/02/2024
53178.7,16/02/2024
53178.7,17/02/2024
53178.7,18/02/2024
53337.8,19/02/2024
53306.45,20/02/2024
52790.5,21/02/2024
53049.25,22/02/2024
53269.1,23/02/2024
53269.1,24/02/2024
53269.1,25/02/2024
53117.75,26/02/2024
53057.95,27/02/2024
52340.75,28/02/2024
52443,29/02/2024
52850.15,01/03/2024
53243.65,02/03/2024
53243.65,03/03/2024
53610.15,04/03/2024
53547.2,05/03/2024
53288.85,06/03/2024
53402.95,07/03/2024
53402.95,08/03/2024
53402.95,09/03/2024
53402.95,10/03/2024
53422.55,11/03/2024
52667.9,12/03/2024
50223.9,13/03/2024
51458.9,14/03/2024
51102.05,15/03/2024
51102.05,16/03/2024
51102.05,17/03/2024
51049.3,18/03/2024
50499.2,19/03/2024
50548.45,20/03/2024
51813.25,21/03/2024
52214.2,22/03/2024
52214.2,23/03/2024
52214.2,24/03/2024
52214.2,25/03/2024
53036.55,26/03/2024
53041.45,27/03/2024
53214,28/03/2024
53214,29/03/2024
53214,30/03/2024
53214,31/03/2024
54186.05,01/04/2024
54554.95,02/04/2024
54782.5,03/04/2024
54716.6,04/04/2024
55004.4,05/04/2024
55004.4,06/04/2024
55004.4,07/04/2024
55095.25,08/04/2024
54911.35,09/04/2024
55191.9,10/04/2024
55191.9,11/04/2024
54716.25,12/04/2024
54716.25,13/04/2024
54716.25,14/04/2024
54102.6,15/04/2024
54206.7,16/04/2024
54206.7,17/04/2024
54049.45,18/04/2024
53827,19/04/2024
53827,20/04/2024
53827,21/04/2024
54185.15,22/04/2024
54580.45,23/04/2024
55243.45,24/04/2024
55725.95,25/04/2024
56147.35,26/04/2024
56147.35,27/04/2024
56147.35,28/04/2024
56684.25,29/04/2024
57300.95,30/04/2024
57300.95,01/05/2024
58093.8,02/05/2024
58323.65,03/05/2024
58323.65,04/05/2024
58323.65,05/05/2024
57832.25,06/05/2024
56291.15,07/05/2024
57114.5,08/05/2024
55914.4,09/05/2024
56301.75,10/05/2024
56301.75,11/05/2024
56301.75,12/05/2024
56846.45,13/05/2024
57423.65,14/05/2024
58066.9,15/05/2024
58749.15,16/05/2024
59736.15,17/05/2024
60192.95,18/05/2024
60192.95,19/05/2024
60192.95,20/05/2024
60610.6,21/05/2024
60373.1,22/05/2024
60711.05,23/05/2024
60884.2,24/05/2024
60884.2,25/05/2024
60884.2,26/05/2024
61149.6,27/05/2024
60581.25,28/05/2024
60209.95,29/05/2024
59479.55,30/05/2024
59932.25,31/05/2024
59932.25,01/06/2024
59932.25,02/06/2024
62365.65,03/06/2024
56630.15,04/06/2024
58505.85,05/06/2024
60181.75,06/06/2024
